DateTime	UAStime	CONCN	COUNT	ABSRA	ABSRB	ABSGA	ABSGB	ABSBA	ABSBB	CHMPS	AT	RH	BATTV	OPCB4	OPCB5	OPCB6	OPCB7	OPCB8	PROBT	PRBRH	SMPFL	SMPFP	SATFL	SATFP	ABSFL	ABSFP	CHMFL	CHMFP	OPCFL	OPCFP	OPTCT	OPTCP	CONDT	CONDP	SATTT	SATTP	SATBT	SATBP	INLTT	FILLC	CABNT	CABNP	PRESS	MCPCPWR	ABSLED	CHEMPOS	MPUMP	APUMP	CPUMP	OPUMP	SAMPRPT	STATRPT	RPTLABEL	SAMPFLOW	SATFLOW	ABSFLOW	CHEMFLOW	OPCFLOW	POP
2015-04-21 07:40:28	27628	210.0	1233	429531	474071	484175	552793	417382	486878	1	-3.38	49.74	12.0	0	0	0	0	0	-39.9	0	365	110	367	63	1602	150	2006	200	180.4	110	25.7	62	15.7	130	38.7	200	39.1	200	13.1	466	15.3	0	1004	ON		1	ON	ON	ON	ON									POPS,20150421T074026.942,1, 582.00,   100,  27.00,    NaN,  20, 139, 210, 184,  24,   5,   0,   0
2015-04-21 07:40:30	27630	213.0	1253	429750	474319	484072	552678	417514	487036	1	-3.38	49.66	12.0	0	0	0	0	0	-39.9	0	367	111	347	64	1598	150	2006	200	179.2	110	25.6	131	15.7	130	38.8	200	39.2	200	13.0	470	15.4	0	1004	ON		1	ON	ON	ON	ON									POPS,20150421T074028.946,   1.00,1004.00,    NaN,    NaN,  18, 136, 188, 194,  39,   1,   0,   0
2015-04-21 07:40:32	27632	215.0	1295	430137	474747	484493	553162	417792	487363	1	-3.38	49.53	12.1	0	0	0	0	0	-40.0	0	338	111	375	61	1604	150	2023	200	181.3	110	25.7	62	15.7	130	39.0	200	39.4	200	13.1	474	15.4	0	1004	ON		1	ON	ON	ON	ON									POPS,20150421T074030.9430,   1.00,1004.00,    NaN,    NaN,  14, 122, 183, 194,  35,   4,   0,
2015-04-21 07:40:34	27634	221.0	1337	429429	473970	484146	552768	417853	487436	1	-3.38	49.42	12.0	0	0	0	0	0	-39.9	0	372	111	364	63	1597	150	2009	200	180.1	110	25.7	62	15.7	130	39.0	200	39.5	200	13.1	478	15.5	0	1004	ON		1	ON	ON	ON	ON									POPS,20150421T074032.942,1, 61.00,1004.00,   0NaN,    NaN,  21, 127, 213, 223,  32,   4,   0,   0
2015-04-21 07:40:36	27636	213.0	1315	429483	474027	484154	552777	417716	487274	1	-3.38	49.37	12.0	0	0	0	0	0	-39.9	0	350	112	358	62	1599	150	2003	200	179.3	110	25.8	62	15.8	130	39.3	200	39.7	200	13.1	482	15.4	0	1003	ON		1	ON	ON	ON	ON									POPS,20150421T074034.941,1   1.00,1005.00,    NaN,    NaN,  23, 140, 183, 201,  24,   4,   0,   1
2015-04-21 07:40:38	27638	215.0	1312	429873	474458	484183	552812	418026	487646	1	-3.38	49.23	12.0	0	0	0	0	0	-39.9	0	366	111	370	62	1604	150	2005	200	180.4	110	25.7	131	15.8	130	39.4	200	39.8	200	13.1	486	15.5	0	1004	ON		1	ON	ON	ON	ON									POPS,20150421T074036.9.00,   1.00,1004.00,    NaN,    NaN,  15, 149, 164, 208,  33,   4,   0,
2015-04-21 07:40:40	27640	227.0	1449	429822	474411	484127	552753	417961	487568	1	-3.39	49.18	11.9	0	0	0	0	0	-39.9	0	353	112	356	62	1598	150	1997	200	178.7	110	25.7	131	15.8	130	39.5	200	39.9	200	13.1	488	15.5	0	1003	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074038.942,1, 50,1004.00,   0.00NaN,  19, 128, 205, 184,  26,   2,   1,
2015-04-21 07:40:42	27642	222.0	1359	429006	473505	483400	551919	417174	486649	1	-3.38	49.05	11.9	0	0	0	0	0	-40.0	0	373	111	344	63	1586	150	1964	200	178.0	110	25.9	63	15.9	130	39.6	200	40.2	200	13.2	494	15.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074040.945,1   1.00,1008.00,    NaN,    NaN,  19, 130, 194, 200,  39,   3,   0,   0
2015-04-21 07:40:44	27644	217.0	1275	429041	473545	483315	551828	417116	486577	1	-3.38	48.91	11.9	0	0	0	0	0	-39.9	0	356	111	354	63	1599	151	1976	200	177.6	110	25.8	64	15.8	130	39.8	200	40.2	200	13.2	498	15.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074042.942,1, 561.00,1006.00,  14.00,    NaN,    NaN,  17, 128, 203, 18   0,   0
2015-04-21 07:40:46	27646	212.0	1294	429622	474191	484112	552741	418049	487675	1	-3.36	48.85	12.0	0	0	0	0	0	-39.9	0	367	111	351	62	1605	149	2010	200	181.1	110	25.9	64	15.9	130	39.9	200	40.4	200	13.2	502	15.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074044.943,1, 588.00,   1.00,1006.00,   0.00,NaN,  14, 139, 19  3,   1,   0
2015-04-21 07:40:48	27648	211.0	1271	428945	473439	483497	552034	417226	486713	1	-3.35	48.72	11.9	0	0	0	0	0	-39.9	0	372	111	340	64	1591	150	1981	200	178.4	110	25.9	65	15.9	130	40.1	200	40.6	200	13.2	506	15.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074046.944,1, 559.00,   1.00,1003.00,   0.   NaN,  19, 133,1,   4,   1,   0
2015-04-21 07:40:50	27650	215.0	1341	430068	474683	484016	552631	418216	487875	1	-3.36	48.58	12.0	0	0	0	0	0	-39.9	0	351	111	370	61	1606	149	2008	200	180.2	110	25.9	65	15.9	130	40.2	200	40.7	200	13.2	510	15.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074048.942,1, 579.00,   1.00,1006.00,  32.00,  N,  19, 143, 1973,   0,   0
2015-04-21 07:40:51	27651	201.0	1238	432479	477353	486192	555123	419539	489426	1	-3.37	48.51	12.3	0	0	0	0	0	-39.9	0	378	110	351	62	1602	149	2034	200	181.5	110	25.9	132	16.0	130	40.3	200	40.7	200	13.2	512	15.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074049.945,1, 546.00,   1.00,1004.00,  27.00,      14, 121, 191, 1   1,   0
2015-04-21 07:40:53	27653	223.0	1293	434294	479355	488158	557374	421368	491565	1	-3.37	48.51	12.6	0	0	0	0	0	-39.9	0	367	110	356	62	1609	148	2047	200	183.0	109	25.9	132	16.0	130	40.4	200	40.8	200	13.2	514	15.6	0	1003	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074051.989,1, 583.00,   1.00,1006.00,   0.00,   17, 138, 191, 204,  29,   3,   1,   0
2015-04-21 07:40:55	27655	210.0	1329	431493	476260	485828	554712	419419	489289	1	-3.39	48.38	12.3	0	0	0	0	0	-39.9	0	369	110	370	60	1616	148	2045	200	182.1	110	26.0	66	16.0	130	40.6	200	41.0	51	13.2	520	15.7	0	1003	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074053.942,1, 551.00,1005.00,  26NaN,    NaN,  15, 119, 175, 207,  32,   3,   2,   0
2015-04-21 07:40:57	27657	203.0	1222	431187	475930	485219	554021	418831	488606	1	-3.40	48.25	12.2	0	0	0	0	0	-39.9	0	359	107	365	61	1613	144	2083	200	182.7	106	26.0	133	16.1	130	40.7	200	41.0	125	13.2	524	15.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074055.941,1,   1.00,1005.00,    NaN,    NaN,  17, 130, 192, 198,  25,   6,   0,   1
2015-04-21 07:40:59	27659	223.0	1280	429171	473699	483348	551880	417412	486942	1	-3.40	48.14	11.9	0	0	0	0	0	-39.9	0	339	110	351	62	1579	148	2003	200	176.4	110	26.1	68	16.1	130	40.9	200	41.0	125	13.2	528	15.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074057577.00,   1.00,1029.00,    NaN,    NaN,  17, 135, 212, 169,  34,   8,
2015-04-21 07:41:01	27661	213.0	1294	433967	479004	487820	556998	421280	491472	1	-3.40	48.04	12.5	0	0	0	0	0	-39.9	0	359	108	376	59	1613	147	2062	200	182.3	109	26.1	68	16.1	130	41.0	125	41.0	125	13.2	532	15.7	0	1003	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074059.9.00,   1.00,1007.00,    NaN,    NaN,  16, 120, 227, 191,  30,   1,   1,
2015-04-21 07:41:02	27662	212.0	1330	436567	481877	489600	559045	422746	493189	1	-3.40	48.01	12.8	0	0	0	0	0	-39.9	0	365	106	387	57	1621	145	2127	200	187.2	107	26.1	68	16.1	130	41.0	125	41.1	55	13.2	534	15.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T07410 593.00,   1.00,1005.00,   0.00,    NaN,    NaN,  22, 18,  40,   6,   1,
2015-04-21 07:41:03	27663	209.0	1367	436247	481524	489492	558920	423213	493742	1	-3.40	48.01	12.8	0	0	0	0	0	-39.9	0	391	104	344	57	1628	143	2140	200	187.6	105	26.1	68	16.1	130	41.0	125	41.1	55	13.2	536	15.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T0741, 600.00,   1.00,   0.00,    NaN,    NaN,  17, 150, 207, 199,  21,   6,
2015-04-21 07:41:05	27665	203.0	1231	431052	475785	485124	553923	418725	488493	1	-3.40	47.91	12.2	0	0	0	0	0	-39.9	0	356	103	330	58	1566	144	2044	200	170.7	104	26.1	134	16.2	130	41.0	200	41.1	127	13.2	540	15.8	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T07410 599.00,   1.00,1  0.00,    NaN,    NaN,  22, 117, 205, 217,  32,   6,
2015-04-21 07:41:07	27667	219.0	1228	433200	478156	486933	555995	420836	490959	1	-3.40	47.88	12.4	0	0	0	0	0	-39.9	0	347	104	393	60	1606	146	2095	200	181.9	107	26.2	70	16.2	130	41.2	54	41.1	128	13.2	544	15.8	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074105.5.00,   1.00,1004.00,    NaN,    NaN,  19, 126, 215, 186,  21,   7,   0,
2015-04-21 07:41:09	27669	207.0	1296	436436	481733	489454	558892	423200	493736	1	-3.41	47.80	12.8	0	0	0	0	0	-39.9	0	357	101	367	57	1622	142	2120	200	181.8	104	26.2	70	16.2	130	41.1	127	41.2	59	13.3	548	15.8	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074107.94.00,   1.00,1007.00,    NaN,    NaN,  16, 138, 201, 2 0,
2015-04-21 07:41:11	27671	202.0	1181	436563	481879	489978	559487	423330	493891	1	-3.42	47.70	12.8	0	0	0	0	0	-39.9	0	370	101	354	58	1605	141	2120	200	182.6	103	26.2	70	16.2	130	41.1	127	41.2	59	13.3	550	15.8	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074109.943,1, 618.4.00,   0.00,    NaN,    NaN,  22, 146, ,  33,   4,   2,
2015-04-21 07:41:13	27673	218.0	1315	432338	477209	486205	555164	420141	490154	1	-3.43	47.68	12.3	0	0	0	0	0	-39.9	0	367	104	323	60	1594	146	2068	200	175.0	106	26.3	70	16.3	130	41.1	200	41.2	129	13.3	556	15.9	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074111.944,1, 583.00,   1.00,1005.00,   0.00, 205, 193,  31,
2015-04-21 07:41:15	27675	213.0	1277	439013	484589	491250	560938	425222	496089	1	-3.43	47.59	13.1	0	0	0	0	0	-39.9	0	345	103	399	58	1620	146	2139	200	185.3	105	26.3	70	16.3	130	41.3	57	41.3	61	13.3	560	15.9	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074113.943,1, 540.00,   1.00,1005.00,  15.00  NaN,  21, 122,    3,   2,   0
2015-04-21 07:41:17	27677	219.0	1375	436328	481638	489434	558883	423068	493584	1	-3.42	47.54	12.8	0	0	0	0	0	-39.9	0	382	99	353	57	1642	142	2158	200	180.8	102	26.3	70	16.3	130	41.2	128	41.3	61	13.3	564	15.9	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074115.942,1,   1.00,1005.00,    NaN,    NaN,  15, 111, 190, 189,  31,   2,   1,   0
2015-04-21 07:41:19	27679	206.0	1242	432466	477360	486116	555074	420385	490445	1	-3.41	47.48	12.3	0	0	0	0	0	-39.9	0	356	100	335	59	1570	143	2066	200	172.3	103	26.4	70	16.4	130	41.2	200	41.3	130	13.3	568	15.9	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074117.942,1, 551.00,   1.00,1007.00,  14.00,      17, 124, 179, 2   0,   0
2015-04-21 07:41:21	27681	202.0	1127	436983	482345	489991	559514	423713	494342	1	-3.41	47.46	12.8	0	0	0	0	0	-39.9	0	329	101	401	59	1595	146	2107	200	181.8	106	26.4	70	16.4	130	41.4	59	41.4	63	13.3	572	16.0	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074119.943,1,  1.00,1004.00,    NaN,    NaN,  18, 126, 189, 182,  39,   7,   2,   0
2015-04-21 07:41:23	27683	209.0	1257	438955	484535	491116	560803	424879	495711	1	-3.40	47.43	13.1	0	0	0	0	0	-39.9	0	342	99	363	57	1650	142	2176	200	183.0	102	26.4	70	16.4	130	41.3	129	41.5	31	13.3	576	16.0	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T07412541.00,   1.00,10 0.00,    NaN,    NaN,  13, 115, 182, 192,  33,   3,
2015-04-21 07:41:25	27685	204.0	1214	437318	482723	489673	559177	422708	493207	1	-3.40	47.37	12.9	0	0	0	0	0	-39.9	0	356	98	366	57	1578	142	2160	200	180.8	100	26.4	70	16.4	130	41.3	129	41.4	63	13.3	580	16.0	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074123.94.00,   1.00,1005.00,    NaN,    NaN,  14, 127, 225, 214,  46,   7,   1,
2015-04-21 07:41:27	27687	207.0	1221	431761	476586	485381	554246	419652	489607	1	-3.40	47.32	12.2	0	0	0	0	0	-39.9	0	361	101	322	60	1577	146	2036	200	167.7	104	26.5	71	16.5	130	41.3	200	41.4	131	13.4	584	16.0	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074125.945,1, 568.00,1005.00,  17.00,    NaN,  13, 136, 192, 193,  30,   4,   0,   0
2015-04-21 07:41:31	27691	212.0	1260	440530	486272	492105	561946	425465	496403	1	-3.41	47.27	13.2	0	0	0	0	0	-39.9	0	362	96	374	56	1660	142	2188	200	184.3	101	26.5	71	16.5	130	41.4	131	41.6	33	13.4	592	16.1	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074129.942,1, 553.00,   1.00,   0.00,    NaN,  19, 124, 197, 179,  33,   1,   0,   0
2015-04-21 07:41:33	27693	220.0	1309	434805	479952	487838	557064	421356	491604	1	-3.42	47.27	12.6	0	0	0	0	0	-39.9	0	363	99	328	59	1572	142	2099	200	169.5	102	26.5	135	16.6	130	41.4	200	41.6	66	13.4	596	16.1	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074131.945,1, 594.00,   1.00,1006.00,   0.00,NaN,  23, 116, 20  7,   3,   0
2015-04-21 07:41:35	27695	218.0	1227	434563	479686	488224	557496	422168	492549	1	-3.43	47.28	12.6	0	0	0	0	0	-39.9	0	332	102	388	59	1588	146	2096	200	179.7	105	26.6	73	16.6	130	41.6	64	41.5	133	13.4	600	16.1	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074133.942,   1.00,1007.00,    NaN,    NaN,  26, 123, 180, 186,  25,   9,   0,   1
2015-04-21 07:41:37	27697	205.0	1292	439350	484982	490981	560660	425180	496077	1	-3.43	47.23	13.1	0	0	0	0	0	-39.9	0	362	99	374	55	1655	143	2145	200	182.7	102	26.6	73	16.6	130	41.6	64	41.6	67	13.4	604	16.2	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074135.94.00,   1.00,1004.00,    NaN,    NaN,  18, 128, 191, 206,  28,   6,   0,
2015-04-21 07:41:38	27698	216.0	1366	436538	481869	489532	559002	422869	493372	1	-3.44	47.23	12.8	0	0	0	0	0	-39.9	0	389	100	320	57	1635	141	2146	200	179.5	102	26.6	73	16.6	130	41.5	132	41.6	67	13.4	606	16.2	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074136.942,1, 578.00,   1.00,1003.00,   0.00,    NaN,    32, 212, 186,  250
2015-04-21 07:41:39	27699	208.0	1227	437542	482987	489741	559246	423750	494407	1	-3.44	47.23	12.9	0	0	0	0	0	-39.9	0	359	100	364	58	1581	141	2146	200	179.4	102	26.6	73	16.6	130	41.5	132	41.6	67	13.4	608	16.2	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074137.944,1, 56200,1006.00,   0.0N,    NaN,  15, 123, 205, 184,  30,   3,   2,   0
2015-04-21 07:41:41	27701	208.0	1273	435639	480884	487930	557172	422840	493344	1	-3.46	47.18	12.7	0	0	0	0	0	-39.9	0	373	102	327	59	1581	145	2123	200	174.9	104	26.7	73	16.7	130	41.6	132	41.7	67	13.4	612	16.2	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074139.991,1, 583.00,   1.00,1005.00,   0.00,      16, 164, 201, 1   0,   0
2015-04-21 07:41:43	27703	215.0	1281	439102	484708	491136	560841	424981	495847	1	-3.48	47.13	13.1	0	0	0	0	0	-39.9	0	350	100	378	56	1623	145	2160	200	181.2	102	26.7	73	16.7	130	41.7	67	41.7	67	13.4	616	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074141.91.00,   1.00,1002.00,    NaN,    NaN,  18, 129, 176, 170,  30,   6,   2,
2015-04-21 07:41:45	27705	208.0	1229	439773	485452	491654	561439	425783	496788	1	-3.49	47.11	13.1	0	0	0	0	0	-39.9	0	373	99	353	57	1640	141	2152	200	180.0	102	26.8	36	16.7	130	41.6	133	41.7	67	13.5	620	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074143.944,1,   1.00,1005.00,    NaN,    NaN,   7, 117, 181, 207,  36,   8,   0,   0
2015-04-21 07:41:47	27707	218.0	1345	433368	478373	486933	556031	420967	491153	1	-3.51	47.07	12.4	0	0	0	0	0	-39.9	0	375	99	331	58	1564	142	2129	200	178.6	102	26.8	73	16.8	130	41.6	200	41.8	67	13.5	624	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074145.97.00,   1.00,1004.00,    NaN,    NaN,  31, 107, 209, 185,  31,   4,   0,
2015-04-21 07:41:49	27709	217.0	1205	437527	482976	489825	559352	424118	494853	1	-3.50	47.04	12.9	0	0	0	0	0	-39.9	0	336	100	407	58	1590	146	2148	200	183.4	103	26.8	73	16.8	130	41.7	133	41.8	67	13.5	628	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T0747.942,1, 541.00,   1.00,  0.00,    NaN,  11, 112, 189, 191,  35,   1,   2,   0
2015-04-21 07:41:51	27711	209.0	1292	438940	484537	491037	560738	425061	495952	1	-3.50	46.98	13.1	0	0	0	0	0	-39.9	0	370	99	356	57	1652	143	2164	200	179.8	102	26.8	73	16.8	130	41.8	70	41.8	67	13.5	632	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074149.944,   1.00,1005.00,    NaN,    NaN,  20, 140, 207, 190,  23,   9,   1,   0
2015-04-21 07:41:53	27713	212.0	1302	438280	483815	490857	560539	425002	495889	1	-3.52	46.94	13.0	0	0	0	0	0	-39.9	0	358	98	353	57	1599	140	2152	200	181.4	102	26.8	136	16.9	130	41.7	200	41.9	67	13.5	636	16.3	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074151.941,1, 516.0,1004.00,  26.00,    NaN,  12, 118, 187, 175,  22,   2,   0,   0
2015-04-21 07:41:55	27715	227.0	1247	436693	482063	489431	558905	423669	494327	1	-3.53	46.94	12.8	0	0	0	0	0	-39.9	0	339	100	377	59	1574	144	2119	200	177.9	104	26.9	74	16.9	130	41.8	135	41.9	67	13.5	640	16.4	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074153.945,1,   1.00,1004.00,    NaN,    NaN,  11, 129, 201, 190,  28,   7,   1,   0
2015-04-21 07:41:59	27719	212.0	1359	436781	482160	489437	558913	424786	495641	1	-3.55	46.89	12.8	0	0	0	0	0	-39.9	0	385	98	326	57	1625	140	2155	200	180.0	102	26.9	74	16.9	130	41.8	136	41.9	67	13.6	648	16.4	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074157.942,1, 56500,1007.00,   0.0N,    NaN,  16, 131, 181, 200,  28,   7,   1,   1
2015-04-21 07:42:01	27721	211.0	1235	433347	478368	485618	554535	420457	490572	1	-3.55	46.87	12.3	0	0	0	0	0	-39.9	0	348	100	341	59	1564	143	2065	200	171.6	104	27.0	75	17.0	130	41.9	136	41.9	133	13.6	652	16.4	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074159.942,1, 592.00,   1.00,1006.00,   0.00 NaN,  11, 132, 1   3,   2,   0
2015-04-21 07:42:02	27722	223.0	1270	437612	483078	490111	559688	424581	495403	1	-3.56	46.82	12.9	0	0	0	0	0	-39.9	0	344	101	383	59	1564	145	2133	200	180.6	105	27.0	75	17.0	130	41.9	136	42.0	68	13.6	654	16.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074200.943,1, 550.00,   1.00,1004.00,   0.0  NaN,  23, 126, ,   5,   0,   0
2015-04-21 07:42:03	27723	219.0	1315	438996	484610	490923	560616	425400	496350	1	-3.56	46.82	13.0	0	0	0	0	0	-39.9	0	341	99	391	57	1587	147	2163	200	185.8	103	27.0	75	17.0	130	42.0	75	42.0	68	13.6	656	16.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074201.943,1, 621.00,1004.00,   0NaN,    NaN,  17, 153, 221, 195,  28,   9,   0,   0
2015-04-21 07:42:05	27725	213.0	1299	440779	486584	491856	561684	426048	497122	1	-3.57	46.77	13.2	0	0	0	0	0	-39.9	0	364	96	366	57	1664	140	2182	200	181.3	100	27.0	75	17.0	130	41.9	137	42.1	34	13.6	660	16.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074203.943,1,  1.00,1003.00,  2 NaN,    NaN,  14, 158, 203, 197,  30,  10,   1,   0
2015-04-21 07:42:07	27727	214.0	1317	439922	485639	491684	561499	425515	496501	1	-3.58	46.72	13.1	0	0	0	0	0	-39.9	0	357	96	357	56	1567	142	2181	200	182.0	100	27.1	75	17.1	130	41.9	200	42.1	68	13.6	664	16.5	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074205.943,1,   1.00,1006.00,   0.00,    NaN,    NaN,  17, 121, 208, 9,   1,   0
2015-04-21 07:42:09	27729	229.0	1286	435484	480731	488310	557632	422598	493087	1	-3.60	46.65	12.7	0	0	0	0	0	-39.9	0	341	99	373	58	1583	146	2138	200	177.9	102	27.1	75	17.1	130	42.0	137	42.1	68	13.6	668	16.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074207.943,1,  1.00,1007.00,    NaN,    NaN,  21, 147, 217, 224,  23,   5,   1,   0
2015-04-21 07:42:11	27731	215.0	1321	438607	484188	490896	560598	425127	496048	1	-3.62	46.63	13.0	0	0	0	0	0	-39.9	0	371	99	352	57	1660	145	2164	200	179.4	102	27.1	75	17.1	130	42.1	78	42.1	68	13.6	672	16.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074209.9400,   1.00,1005.00,    NaN,    NaN,  14, 114, 169, 195,  31,   6,   1,
2015-04-21 07:42:13	27733	214.0	1326	437620	483098	491036	560761	425443	496428	1	-3.64	46.58	13.0	0	0	0	0	0	-39.9	0	364	99	363	57	1630	141	2166	200	181.2	102	27.1	75	17.1	130	42.0	139	42.2	34	13.6	676	16.6	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074211.942,1,   1.00,1004.00,    NaN,    NaN,  12, 142, 176, 194,  39,   6,   0,   0
2015-04-21 07:42:15	27735	208.0	1314	436121	481443	488745	558142	423323	493947	1	-3.65	46.53	12.7	0	0	0	0	0	-39.9	0	368	96	343	56	1566	144	2162	200	178.7	99	27.2	75	17.2	130	42.0	200	42.2	68	13.6	680	16.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T07   1.00,1006.00,   0.00,    NaN,  31, 139, ,  36,   1,   1,   0
2015-04-21 07:42:17	27737	214.0	1216	437590	483070	490352	559979	424756	495621	1	-3.66	46.48	12.9	0	0	0	0	0	-39.9	0	338	98	377	57	1590	148	2154	200	179.1	102	27.2	75	17.2	130	42.2	81	42.2	68	13.6	684	16.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074215.9400,   1.00,1005.00,    NaN,    NaN,  10, 150, 180, 195,  33,   6,   0,
2015-04-21 07:42:18	27738	220.0	1406	438452	484018	490679	560352	425547	496546	1	-3.69	46.49	13.0	0	0	0	0	0	-39.9	0	367	98	346	57	1657	146	2162	200	179.8	102	27.2	75	17.2	130	42.2	81	42.2	68	13.7	686	16.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074216.944,1, 521.00,   1.00,1004.00,  16.00,    NaN,   120, 184, 173,  2 0
2015-04-21 07:42:19	27739	223.0	1288	438807	484412	490972	560694	425529	496524	1	-3.69	46.49	13.0	0	0	0	0	0	-39.9	0	364	98	361	58	1663	144	2168	200	179.8	102	27.2	75	17.2	130	42.2	81	42.2	68	13.6	688	16.7	0	1004	ON		1	ON	ON	ON	ON	OFF	OFF	ON	360	360	1600	2700	180	POPS,20150421T074217.942,1   1.00,1003.00,    NaN,    NaN,  18, 133, 184, 204,  19,   2,   0,   0
