Time_s,Status,Flow_Rate_ccps,Particle_rate_nops,12V_Mon,A1,A2,A3,Therm_1,Therm_2,TiltRef,POPS_Flow,POPS_P,ULR_AZ_Home,ULR_PD_T,ULR_Incl_x,ULR_Incl_y,ULR_Incl_T,POPS_LD_T,POPS_T_LED,POPS_LP_Set,MeanBL,stdDevBL
3512448771.536,1,1.000,704.000,11.476,0.900,3.658,0.008,-79.276,-79.256,1.130,0.045,19.633,0.167,88.735,-0.003,-0.004,-49.986,25.237,-111.966,1.000,1002.000,19.000
3512448772.536,1,1.000,639.000,11.474,0.900,3.657,0.008,-79.272,-79.252,1.131,0.045,19.631,0.167,88.725,-0.003,-0.004,-49.986,25.232,-112.007,1.000,1003.000,2.000
3512448773.536,1,1.000,629.000,11.528,0.899,3.658,0.008,-79.275,-79.252,1.138,0.045,19.645,0.167,88.730,-0.003,-0.004,-49.986,25.229,-112.133,1.000,1001.000,0.000
3512448774.536,1,1.000,659.000,11.423,0.899,3.658,0.008,-79.272,-79.255,1.121,0.045,19.676,0.167,88.732,-0.003,-0.004,-49.987,25.226,-111.966,1.000,1003.000,22.000
3512448775.535,1,1.000,607.000,11.524,0.899,3.658,0.008,-79.277,-79.261,1.107,0.045,19.617,0.167,88.703,-0.003,-0.004,-49.986,25.222,-111.966,1.000,1004.000,23.000
3512448776.536,1,1.000,645.000,11.558,0.900,3.658,0.008,-79.277,-79.258,1.162,0.045,19.613,0.167,88.699,-0.004,-0.004,-49.987,25.216,-112.196,1.000,1001.000,23.000
3512448777.536,1,1.000,622.000,11.586,0.899,3.658,0.008,-79.272,-79.255,1.185,0.045,19.552,0.166,88.680,-0.004,-0.004,-49.987,25.213,-111.987,1.000,1002.000,0.000
3512448778.535,1,1.000,612.000,11.628,0.899,3.658,0.008,-79.275,-79.259,1.215,0.045,19.551,0.166,88.662,-0.004,-0.004,-49.987,25.209,-112.196,1.000,1003.000,17.000
3512448779.535,1,1.000,638.000,11.657,0.899,3.658,0.008,-79.276,-79.255,1.226,0.045,19.495,0.166,88.648,-0.004,-0.005,-49.987,25.206,-112.028,1.000,1004.000,0.000
3512448780.535,1,1.000,644.000,11.593,0.898,3.657,0.008,-79.275,-79.255,1.235,0.045,19.432,0.166,88.631,-0.004,-0.005,-49.986,25.203,-112.070,1.000,1004.000,0.000
3512448781.536,1,1.000,646.000,11.687,0.898,3.657,0.008,-79.274,-79.251,1.211,0.045,19.401,0.166,88.615,-0.004,-0.004,-49.987,25.196,-112.112,1.000,1003.000,12.000
3512448782.536,1,1.000,651.000,11.560,0.897,3.657,0.008,-79.276,-79.258,1.214,0.045,19.445,0.166,88.628,-0.004,-0.004,-49.986,25.197,-111.945,1.000,1001.000,0.000
3512448783.536,1,1.000,645.000,11.572,0.896,3.657,0.008,-79.277,-79.257,1.194,0.045,19.445,0.166,88.624,-0.004,-0.004,-49.987,25.193,-112.112,1.000,1000.000,31.000
3512448784.536,1,1.000,657.000,11.561,0.897,3.657,0.008,-79.276,-79.254,1.191,0.045,19.443,0.166,88.619,-0.004,-0.004,-49.987,25.189,-112.007,1.000,1001.000,0.000
3512448785.536,1,1.000,625.000,11.466,0.897,3.657,0.008,-79.273,-79.259,1.147,0.045,19.400,0.166,88.607,-0.004,-0.004,-49.987,25.185,-112.070,1.000,1002.000,0.000
3512448786.536,1,1.000,657.000,11.577,0.898,3.657,0.008,-79.277,-79.258,1.165,0.045,19.438,0.166,88.599,-0.004,-0.004,-49.987,25.179,-112.070,1.000,1004.000,0.000
3512448787.536,1,1.000,638.000,11.613,0.899,3.657,0.008,-79.272,-79.258,1.208,0.045,19.414,0.166,88.593,-0.004,-0.004,-49.987,25.174,-112.070,1.000,1001.000,0.000
3512448788.535,1,1.000,621.000,11.628,0.899,3.657,0.008,-79.272,-79.254,1.223,0.045,19.398,0.166,88.588,-0.004,-0.005,-49.987,25.169,-112.049,1.000,1003.000,22.000
3512448789.536,1,1.000,658.000,11.635,0.900,3.657,0.008,-79.272,-79.254,1.230,0.045,19.394,0.166,88.574,-0.004,-0.005,-49.987,25.166,-112.091,1.000,1004.000,0.000
3512448790.535,1,1.000,613.000,11.620,0.900,3.657,0.008,-79.275,-79.256,1.229,0.045,19.417,0.166,88.586,-0.004,-0.005,-49.986,25.162,-112.028,1.000,1002.000,0.000
3512448791.536,1,1.000,676.000,11.589,0.900,3.656,0.008,-79.272,-79.254,1.209,0.045,19.494,0.166,88.600,-0.004,-0.004,-49.987,25.155,-112.028,1.000,999.000,0.000
3512448792.535,1,1.000,639.000,11.563,0.900,3.656,0.008,-79.274,-79.260,1.200,0.045,19.452,0.166,88.586,-0.004,-0.004,-49.986,25.153,-112.028,1.000,1004.000,0.000
3512448793.535,1,1.000,632.000,11.574,0.899,3.656,0.008,-79.273,-79.261,1.194,0.045,19.450,0.166,88.575,-0.004,-0.004,-49.987,25.146,-112.028,1.000,1003.000,0.000
3512448794.535,1,1.000,638.000,11.633,0.899,3.656,0.008,-79.272,-79.252,1.209,0.045,19.470,0.166,88.569,-0.004,-0.004,-49.986,25.144,-111.945,1.000,1006.000,0.000
3512448795.536,1,1.000,656.000,11.620,0.899,3.656,0.008,-79.272,-79.261,1.221,0.045,19.395,0.166,88.546,-0.004,-0.005,-49.986,25.140,-111.987,1.000,1001.000,12.000
3512448796.536,1,1.000,613.000,11.472,0.898,3.656,0.008,-79.268,-79.257,1.179,0.045,19.339,0.166,88.536,-0.004,-0.004,-49.987,25.136,-111.987,1.000,1003.000,0.000
3512448797.536,1,1.000,657.000,11.492,0.898,3.655,0.008,-79.275,-79.255,1.152,0.045,19.337,0.166,88.524,-0.004,-0.004,-49.986,25.134,-112.007,1.000,1002.000,31.000
3512448798.536,1,1.000,629.000,11.560,0.897,3.656,0.008,-79.277,-79.254,1.179,0.045,19.434,0.166,88.545,-0.004,-0.004,-49.986,25.127,-112.070,1.000,1003.000,27.000
3512448799.536,1,1.000,641.000,11.858,0.897,3.656,0.008,-79.274,-79.260,1.280,0.045,19.425,0.166,88.543,-0.004,-0.005,-49.986,25.125,-111.966,1.000,1003.000,24.000
3512448800.535,1,1.000,615.000,11.897,0.896,3.656,0.008,-79.275,-79.254,1.342,0.045,19.354,0.166,88.518,-0.004,-0.005,-49.987,25.121,-112.175,1.000,1003.000,0.000
3512448801.536,1,1.000,670.000,11.755,0.896,3.656,0.008,-79.276,-79.259,1.324,0.045,19.356,0.166,88.516,-0.004,-0.005,-49.986,25.114,-112.028,1.000,1002.000,0.000
3512448802.535,1,1.000,627.000,11.776,0.896,3.655,0.008,-79.277,-79.252,1.300,0.045,19.310,0.166,88.491,-0.004,-0.005,-49.986,25.113,-112.028,1.000,1004.000,0.000
3512448803.536,1,1.000,636.000,11.829,0.897,3.656,0.008,-79.274,-79.254,1.312,0.045,19.322,0.166,88.477,-0.004,-0.005,-49.987,25.109,-112.133,1.000,1003.000,22.000
3512448804.536,1,1.000,670.000,11.802,0.897,3.655,0.008,-79.273,-79.249,1.322,0.045,19.272,0.166,88.462,-0.004,-0.005,-49.986,25.104,-111.884,1.000,1004.000,0.000
3512448805.536,1,1.000,638.000,11.644,0.897,3.655,0.008,-79.272,-79.252,1.260,0.045,19.278,0.166,88.470,-0.004,-0.005,-49.986,25.102,-112.112,1.000,1004.000,0.000
3512448806.535,1,1.000,638.000,11.657,0.897,3.655,0.008,-79.276,-79.254,1.227,0.045,19.304,0.166,88.460,-0.004,-0.005,-49.987,25.096,-112.049,1.000,1001.000,0.000
3512448807.536,1,1.000,644.000,11.642,0.897,3.654,0.008,-79.274,-79.254,1.216,0.045,19.234,0.166,88.448,-0.004,-0.004,-49.986,25.093,-112.028,1.000,1002.000,0.000
3512448808.535,1,1.000,585.000,11.593,0.897,3.655,0.008,-79.272,-79.260,1.209,0.045,19.185,0.165,88.428,-0.004,-0.004,-49.987,25.089,-112.112,1.000,1005.000,23.000
3512448809.535,1,1.000,599.000,11.586,0.897,3.655,0.008,-79.275,-79.256,1.183,0.045,19.205,0.165,88.424,-0.004,-0.004,-49.986,25.086,-111.966,1.000,1005.000,0.000
3512448810.535,1,1.000,615.000,11.563,0.896,3.654,0.008,-79.279,-79.257,1.173,0.045,19.160,0.165,88.409,-0.004,-0.004,-49.986,25.082,-112.049,1.000,1002.000,0.000
3512448811.536,1,1.000,665.000,11.544,0.897,3.654,0.008,-79.272,-79.254,1.169,0.045,19.202,0.165,88.406,-0.004,-0.004,-49.986,25.079,-111.966,1.000,1002.000,0.000
3512448812.536,1,1.000,672.000,11.497,0.896,3.654,0.008,-79.270,-79.258,1.143,0.045,19.155,0.165,88.389,-0.004,-0.004,-49.987,25.076,-112.007,1.000,1004.000,0.000
3512448813.536,1,1.000,646.000,11.334,0.896,3.654,0.008,-79.275,-79.254,1.090,0.045,19.125,0.165,88.382,-0.003,-0.004,-49.987,25.071,-112.070,1.000,1004.000,32.000
3512448814.535,1,1.000,605.000,11.481,0.896,3.654,0.008,-79.277,-79.260,1.072,0.045,19.124,0.165,88.377,-0.003,-0.004,-49.987,25.066,-111.987,1.000,1004.000,0.000
3512448815.535,1,1.000,617.000,11.492,0.895,3.654,0.008,-79.268,-79.255,1.133,0.045,19.055,0.165,88.353,-0.003,-0.004,-49.987,25.063,-112.133,1.000,1000.000,26.000
3512448816.536,1,1.000,620.000,11.514,0.895,3.654,0.008,-79.274,-79.257,1.141,0.045,19.017,0.165,88.333,-0.004,-0.004,-49.986,25.058,-111.966,1.000,1003.000,8.000
3512448817.536,1,1.000,673.000,11.488,0.894,3.654,0.008,-79.270,-79.256,1.143,0.045,19.010,0.165,88.324,-0.004,-0.004,-49.986,25.055,-111.966,1.000,1004.000,0.000
3512448818.536,1,1.000,652.000,11.484,0.894,3.653,0.008,-79.269,-79.257,1.143,0.045,18.957,0.165,88.309,-0.004,-0.004,-49.987,25.050,-112.070,1.000,1002.000,17.000
3512448819.537,1,1.000,681.000,11.512,0.894,3.653,0.008,-79.269,-79.254,1.146,0.045,18.954,0.165,88.300,-0.004,-0.004,-49.986,25.048,-112.175,1.000,1002.000,0.000
3512448820.535,1,1.000,633.000,11.556,0.893,3.653,0.008,-79.274,-79.258,1.151,0.045,19.027,0.165,88.311,-0.004,-0.004,-49.986,25.044,-111.966,1.000,1001.000,15.000
3512448821.535,1,1.000,630.000,11.485,0.893,3.653,0.008,-79.273,-79.261,1.163,0.045,19.031,0.165,88.309,-0.004,-0.004,-49.986,25.038,-112.154,1.000,1004.000,0.000
3512448822.536,1,1.000,640.000,11.529,0.893,3.653,0.008,-79.271,-79.259,1.120,0.045,18.984,0.165,88.295,-0.003,-0.004,-49.986,25.033,-112.028,1.000,1005.000,0.000
3512448823.535,1,1.000,620.000,11.501,0.893,3.653,0.008,-79.276,-79.249,1.161,0.045,19.059,0.165,88.310,-0.004,-0.004,-49.986,25.029,-112.007,1.000,1004.000,0.000
3512448824.535,1,1.000,610.000,11.584,0.893,3.653,0.008,-79.275,-79.255,1.183,0.045,19.023,0.165,88.296,-0.004,-0.004,-49.987,25.028,-112.049,1.000,1004.000,0.000
3512448825.535,1,1.000,633.000,11.577,0.893,3.653,0.008,-79.271,-79.252,1.196,0.045,18.981,0.165,88.274,-0.004,-0.004,-49.987,25.025,-112.028,1.000,1002.000,30.000
3512448826.535,1,1.000,595.000,11.578,0.893,3.653,0.008,-79.272,-79.255,1.204,0.045,19.025,0.165,88.276,-0.004,-0.004,-49.986,25.017,-112.070,1.000,1005.000,0.000
3512448827.535,1,1.000,610.000,11.637,0.892,3.653,0.008,-79.271,-79.257,1.222,0.045,19.043,0.165,88.282,-0.004,-0.005,-49.986,25.015,-111.987,1.000,1004.000,19.000
3512448828.536,1,1.000,619.000,11.542,0.892,3.653,0.008,-79.269,-79.256,1.228,0.045,19.033,0.165,88.273,-0.004,-0.005,-49.986,25.012,-111.945,1.000,1004.000,20.000
3512448829.536,1,1.000,676.000,11.561,0.891,3.652,0.008,-79.268,-79.250,1.174,0.045,18.952,0.165,88.259,-0.004,-0.004,-49.986,25.009,-111.966,1.000,1002.000,0.000
3512448830.535,1,1.000,614.000,11.642,0.892,3.653,0.008,-79.273,-79.256,1.222,0.045,18.891,0.165,88.228,-0.004,-0.005,-49.987,25.003,-112.007,1.000,999.000,0.000
3512448831.534,1,1.000,590.000,11.643,0.891,3.652,0.008,-79.272,-79.254,1.234,0.045,18.946,0.165,88.247,-0.004,-0.005,-49.986,24.998,-112.112,1.000,1003.000,8.000
3512448832.536,1,1.000,625.000,11.681,0.891,3.651,0.008,-79.275,-79.254,1.239,0.045,18.943,0.165,88.231,-0.004,-0.005,-49.986,24.995,-112.049,1.000,999.000,20.000
3512448833.536,1,1.000,610.000,11.731,0.891,3.652,0.008,-79.272,-79.257,1.270,0.045,18.828,0.164,88.199,-0.004,-0.005,-49.986,24.992,-112.049,1.000,1003.000,0.000
3512448834.536,1,1.000,636.000,11.814,0.891,3.652,0.008,-79.270,-79.252,1.336,0.045,18.867,0.164,88.188,-0.004,-0.005,-49.987,24.989,-112.091,1.000,1000.000,26.000
3512448835.536,1,1.000,676.000,11.904,0.891,3.653,0.008,-79.271,-79.257,1.362,0.045,18.888,0.165,88.191,-0.004,-0.005,-49.987,24.986,-112.133,1.000,1004.000,0.000
3512448836.536,1,1.000,637.000,11.841,0.891,3.653,0.008,-79.271,-79.255,1.348,0.045,18.866,0.165,88.198,-0.004,-0.005,-49.987,24.980,-112.049,1.000,1003.000,29.000
3512448837.536,1,1.000,622.000,11.852,0.890,3.652,0.008,-79.273,-79.256,1.341,0.045,18.805,0.164,88.176,-0.004,-0.005,-49.986,24.975,-111.987,1.000,1002.000,19.000
3512448838.536,1,1.000,671.000,11.849,0.890,3.652,0.008,-79.272,-79.264,1.338,0.045,18.729,0.164,88.166,-0.004,-0.005,-49.986,24.971,-112.007,1.000,1004.000,17.000
3512448839.535,1,1.000,590.000,11.830,0.890,3.652,0.008,-79.272,-79.254,1.331,0.045,18.741,0.164,88.155,-0.004,-0.005,-49.986,24.969,-112.007,1.000,1001.000,0.000
3512448840.535,1,1.000,609.000,11.773,0.890,3.651,0.008,-79.270,-79.255,1.321,0.045,18.759,0.164,88.148,-0.004,-0.005,-49.986,24.963,-112.133,1.000,1002.000,20.000
3512448841.535,1,1.000,639.000,11.727,0.890,3.652,0.008,-79.277,-79.258,1.276,0.045,18.739,0.164,88.135,-0.004,-0.005,-49.986,24.960,-111.987,1.000,1002.000,0.000
3512448842.535,1,1.000,609.000,11.698,0.890,3.651,0.008,-79.269,-79.261,1.257,0.045,18.769,0.164,88.130,-0.004,-0.005,-49.986,24.956,-111.966,1.000,1001.000,0.000
3512448843.536,1,1.000,663.000,11.659,0.890,3.651,0.008,-79.272,-79.256,1.222,0.045,18.736,0.164,88.122,-0.004,-0.005,-49.987,24.954,-112.196,1.000,1002.000,12.000
3512448844.536,1,1.000,615.000,11.646,0.890,3.651,0.008,-79.272,-79.257,1.205,0.045,18.675,0.164,88.106,-0.004,-0.004,-49.986,24.949,-112.154,1.000,1001.000,31.000
3512448845.535,1,1.000,596.000,11.638,0.890,3.651,0.008,-79.275,-79.254,1.204,0.045,18.676,0.164,88.092,-0.004,-0.004,-49.987,24.946,-112.028,1.000,1001.000,0.000
3512448846.535,1,1.000,619.000,11.599,0.890,3.651,0.008,-79.274,-79.258,1.200,0.045,18.676,0.164,88.077,-0.004,-0.004,-49.986,24.940,-112.175,1.000,1003.000,22.000
3512448847.535,1,1.000,625.000,11.592,0.890,3.650,0.008,-79.272,-79.258,1.175,0.045,18.711,0.164,88.081,-0.004,-0.004,-49.986,24.936,-111.925,1.000,1004.000,0.000
3512448848.536,1,1.000,646.000,11.572,0.890,3.651,0.008,-79.269,-79.258,1.170,0.045,18.695,0.164,88.081,-0.004,-0.004,-49.987,24.932,-111.925,1.000,1003.000,9.000
3512448849.536,1,1.000,637.000,11.568,0.890,3.651,0.008,-79.269,-79.254,1.166,0.045,18.696,0.164,88.081,-0.004,-0.004,-49.986,24.929,-112.049,1.000,1002.000,0.000
3512448850.536,1,1.000,670.000,11.401,0.890,3.650,0.008,-79.267,-79.254,1.154,0.045,18.657,0.164,88.059,-0.004,-0.004,-49.987,24.924,-112.028,1.000,1001.000,22.000
3512448851.534,1,1.000,576.000,11.366,0.890,3.650,0.008,-79.278,-79.252,1.077,0.045,18.663,0.164,88.059,-0.003,-0.004,-49.987,24.919,-112.154,1.000,1003.000,0.000
3512448852.535,1,1.000,636.000,11.500,0.889,3.650,0.008,-79.272,-79.256,1.096,0.045,18.695,0.164,88.057,-0.003,-0.004,-49.986,24.916,-112.007,1.000,1003.000,13.000
3512448853.536,1,1.000,653.000,11.538,0.889,3.650,0.008,-79.274,-79.258,1.152,0.045,18.689,0.164,88.044,-0.004,-0.004,-49.987,24.913,-111.966,1.000,1002.000,13.000
3512448854.536,1,1.000,650.000,11.506,0.889,3.650,0.008,-79.269,-79.259,1.146,0.045,18.671,0.164,88.042,-0.004,-0.004,-49.987,24.908,-112.028,1.000,1002.000,0.000
3512448855.536,1,1.000,651.000,11.496,0.888,3.650,0.008,-79.273,-79.255,1.145,0.045,18.628,0.164,88.032,-0.004,-0.004,-49.987,24.905,-112.112,1.000,1002.000,29.000
3512448856.535,1,1.000,603.000,11.525,0.888,3.649,0.008,-79.273,-79.256,1.167,0.045,18.621,0.164,88.014,-0.004,-0.004,-49.986,24.899,-112.091,1.000,1000.000,30.000
3512448857.536,1,1.000,627.000,11.521,0.889,3.649,0.008,-79.271,-79.254,1.149,0.045,18.577,0.164,88.002,-0.004,-0.004,-49.986,24.898,-111.966,1.000,1001.000,11.000
3512448858.535,1,1.000,649.000,11.497,0.888,3.649,0.008,-79.272,-79.255,1.149,0.045,18.577,0.164,87.997,-0.004,-0.004,-49.986,24.893,-112.070,1.000,1002.000,22.000
3512448859.535,1,1.000,609.000,11.470,0.888,3.649,0.008,-79.272,-79.259,1.144,0.045,18.543,0.164,87.984,-0.004,-0.004,-49.986,24.889,-112.070,1.000,1003.000,0.000
3512448860.536,1,1.000,649.000,11.414,0.888,3.649,0.008,-79.269,-79.260,1.113,0.045,18.552,0.164,87.976,-0.003,-0.004,-49.986,24.886,-112.112,1.000,1003.000,25.000
3512448861.535,1,1.000,627.000,11.570,0.888,3.649,0.008,-79.270,-79.254,1.153,0.045,18.541,0.164,87.976,-0.004,-0.004,-49.986,24.880,-112.007,1.000,1003.000,0.000
3512448862.536,1,1.000,635.000,11.579,0.888,3.649,0.008,-79.273,-79.259,1.182,0.045,18.554,0.164,87.966,-0.004,-0.004,-49.986,24.878,-111.966,1.000,1005.000,0.000
3512448863.536,1,1.000,661.000,11.608,0.888,3.649,0.008,-79.270,-79.257,1.197,0.045,18.499,0.163,87.945,-0.004,-0.004,-49.987,24.874,-112.091,1.000,1003.000,0.000
3512448864.536,1,1.000,649.000,11.624,0.888,3.649,0.008,-79.263,-79.260,1.222,0.045,18.503,0.163,87.942,-0.004,-0.005,-49.986,24.872,-112.007,1.000,1002.000,0.000
3512448865.536,1,1.000,620.000,11.646,0.887,3.649,0.008,-79.272,-79.256,1.231,0.045,18.518,0.164,87.945,-0.004,-0.005,-49.987,24.867,-112.070,1.000,1002.000,23.000
3512448866.536,1,1.000,650.000,11.660,0.887,3.649,0.008,-79.277,-79.256,1.234,0.045,18.456,0.163,87.933,-0.004,-0.005,-49.987,24.862,-112.154,1.000,1003.000,0.000
3512448867.535,1,1.000,608.000,11.660,0.887,3.649,0.008,-79.270,-79.254,1.235,0.045,18.461,0.163,87.923,-0.004,-0.005,-49.987,24.859,-112.154,1.000,1002.000,0.000
